"An error occurred while clearing the JavaScript/CSS cache.","Ocorreu um erro ao limpar o cache JavaScript/CSS."
"An error occurred while clearing the image cache.","Ocorreu um erro ao limpar o cache de imagem."
"An error occurred while deleting URL Rewrite.","Ocorreu um erro ao excluir a Reescrita de URL."
"An error occurred while deleting email template data. Please review log and try again.","Ocorreu um erro ao excluir os dados de template de email. Por favor avalie o log e tente novamente."
"An error occurred while deleting record(s).","Ocorreu um erro ao excluir registros(s)."
"An error occurred while deleting this role.","Ocorreu um erro ao excluir este cargo."
"An error occurred while deleting this set.","Ocorreu um erro ao excluir este conjunto."
"An error occurred while deleting this template.","Ocorreu um erro ao excluir este template."
"An error occurred while finishing process. Please refresh the cache","Ocorreu um erro ao finalizar o processo. Por favor atualize o cache"
"An error occurred while rebuilding the CatalogInventory Stock Status.","Ocorreu um erro ao reconstruir o Status de Estoque CatalogInventory."
"An error occurred while rebuilding the catalog index.","Ocorreu um erro ao reconstruir o índice do catálogo."
"An error occurred while rebuilding the flat catalog category.","Ocorreu um erro ao reconstruir o catálogo de categorias flat."
"An error occurred while rebuilding the flat product catalog.","Ocorreu um erro ao reconstruir o catálogo de produtos flat."
"An error occurred while rebuilding the search index.","Ocorreu um erro ao reconstruir o índice de pesquisa."
"An error occurred while refreshing the Catalog Rewrites.","Ocorreu um erro ao atualizar as Reescritas do Catálogo."
"An error occurred while refreshing the Layered Navigation indices.","Ocorreu um erro ao atualizar o índice de Navegação em Camadas."
"An error occurred while refreshing the catalog rewrites.","Ocorreu um erro ao atualizar as reescritas do catálogo."
"An error occurred while refreshing the layered navigation indices.","Ocorreu um erro ao atualizar o índice de navegação em camadas."
"An error occurred while saving URL Rewrite.","Ocorreu um erro ao salvar a Reescrita de URL."
"An error occurred while saving account.","Ocorreu um erro ao salvar a conta."
"An error occurred while saving review.","Ocorreu um erro ao salvar a avaliação."
"An error occurred while saving the customer.","Ocorreu um erro ao salvar o cliente."
"An error occurred while saving this configuration:","Ocorreu um erro ao salvar esta configuração:"
"An error occurred while saving this role.","Ocorreu um erro ao salvar este cargo."
"An error occurred while saving this template.","Ocorreu um erro ao salvar este template."
"An error occurred while updating the selected review(s).","Ocorreu um erro ao atualizar a(s) avaliação(ões) selecionada(s)."
"Any","Qualquer"
"Any Attribute Set","Qualquer Conjunto de Atributos"
"Any Group","Qualquer Grupo"
"Any Status","Qualquer Status"
"Any Store","Qualquer Loja"
"Any Type","Qualquer Tipo"
"Any Visibility","Qualquer Visibilidade"
"Any data created since the backup was made will be lost including admin users, customers and orders.","Qualquer dado criado desde a hora de criação do backup será perdido incluindo usuários admin, clientes e pedidos."
"Archive file name:","Nome de Arquivo:"
"Are you sure that you want to delete this template?","Você tem certeza que deseja excluir este template?"
"Are you sure that you want to strip tags?","Você tem certeza que deseja remover tags?"
"Are you sure you want to do this?","Você tem certeza que deseja fazer isto?"
"Are you sure you want to proceed?","Você tem certeza que deseja prosseguir?"
"Area","Área"
"As low as:","A partir de:"
"Assigned","Atribuído"
"Associated Tags","Tags Associadas"
"Attribute Set Name:","Nome do Conjunto de Atributos:"
"Attributes","Atributos"
"Authorization confirmed","Autorização confirmada"
"Authorize","Autorizar"
"Authorize application","Autorizar aplicação"
"Authorized OAuth Tokens","Tokens OAuth Autorizados"
"Automatic (equalize price ranges)","Automático (igualar faixas de preço)"
"Automatic (equalize product counts)","Automático (igualar contagem de produto)"
"Average Order Amount","Quantidade Média de Pedidos"
"Average Orders","Média de Pedidos"
"BINARY","BINÁRIO"
"Back","Voltar"
"Back to Login","Voltar para o Login"
"Backup","Backup"
"Backup Name","Nome do Backup"
"Backup options","Opções de backup"
"Backups","Backups"
"Base currency","Moeda base"
"Bcc","Bcc"
"Bestsellers","Mais Vendidos"
"Billing Address","Endereço de Cobrança"
"Billing Address: ","Endereço de Cobrança: "
"Billing Agreement","Acordo de Cobrança"
"Billing Agreements","Acordos de Cobrança"
"Block Information","Informação em Bloco"
"Both (without and with tax)","Ambos (sem e com imposto)"
"Both IPN and PDT","Ambos IPN e PDT"
"Browse Files...","Procurar Arquivos..."
"Bundle with dynamic pricing cannot include custom defined options. Options will not be saved.","Pacotes com preço dinâmico não podem incluir opções personalizadas definidas. As opções não serão salvas."
"CMS","CMS"
"CRITICAL","CRÍTICO"
"CSV","CSV"
"CSV / Tab separated","CSV / Separado por Tab"
"Cache Control","Controle de Cache"
"Cache Control (beta)","Controle de Cache (beta)"
"Cache Management","Gerenciamento de Cache"
"Cache Type","Tipo de Cache"
"Cancel","Cancelar"
"Cannot add new comment.","Não é possível adicionar um novo comentário."
"Cannot add tracking number.","Não é possível adicionar um número de rastreamento."
"Cannot create an invoice without products.","Não é possível criar uma fatura sem produtos."
"Cannot create credit memo for the order.","Não é possível criar um memorando de crédito para o pedido."
"Cannot delete the design change.","Não é possível excluir a mudança de design."
"Cannot delete tracking number.","Não é possível excluir o número de rastreamento."
"Cannot do shipment for the order separately from invoice.","Não é possível realizar o envio do pedido separada da fatura."
"Cannot do shipment for the order.","Não é possível realizar o envio para o pedido."
"Cannot initialize shipment for adding tracking number.","Não é possível inicializar o envio para adicionar o número de rastreamento."
"Cannot initialize shipment for delete tracking number.","Não é possível inicializar o envio para excluir o número de rastreamento."
"Cannot load track with retrieving identifier.","Não é possível carregar o rastreamento com o identificador de recuperação."
"Cannot retrieve tracking number detail.","Não é possível recuperar os detalhes do número de rastreamento."
"Cannot save shipment.","Não é possível salvar o envio."
"Cannot save the credit memo.","Não é possível salvar o memorando de crédito."
"Cannot send shipment information.","Não é possível enviar a informação de envio."
"Cannot update item quantity.","Não é possível atualizar a quantidade do item."
"Cannot update the item\'s quantity.","Não é possível atualizar a quantidade do item."
"Catalog","Catálogo"
"Catalog Price Rules","Regras de Preço do Catálogo"
"Catalog Rewrites","Reescritas do Catálogo"
"Categories","Categorias"
"Category","Categoria"
"Category:","Categoria:"
"Chart is disabled. If you want to enable chart, click <a href=""%s"">here</a>.","Os gráficos estão desabilitados. Se você quiser habilitar os gráficos, clique <a href=""%s"">aqui</a>."
"Checkbox","Checkbox"
"Child Transactions","Transações Filho"
"Choose Store View:","Escolha a Visão de Loja:"
"Choose an attribute","Escolha um atributo"
"Chosen category does not associated with any website, so url rewrite is not possible.","A categoria escolhida não está associada com nenhum website, portanto a reescrita de url não é possível."
"Chosen product does not associated with any website, so url rewrite is not possible.","O produto escolhido não está associado com nenhum website, portanto a reescrita de url não é possível."
"Clear","Limpar"
"Close","Fechar"
"Comment text field cannot be empty.","O campo de texto de comentário não pode ficar em branco."
"Complete","Completo"
"Config form fieldset clone model required to be able to clone fields","Config form fieldset clone model required to be able to clone fields"
"Configuration","Configuração"
"Confirm New Password","Confirmar Nova Senha"
"Confirm token authorization Pop Up for admin","Pop Up de confirmação de token de autorização para admin"
"Confirm token authorization for admin","Confirmação de token de autorização para admin"
"Confirmation Of Authorization","Confirmação De Authorização"
"Confirmed email:","Email confirmado:"
"Connect with the Magento Community","Conectar com a Comunidade Magento"
"Continue","Continuar"
"Convert to Plain Text","Converter para Texto Plano"
"Cookie (unsafe)","Cookie (inseguro)"
"Country","País"
"Country:","País:"
"Coupons","Cupons"
"Create","Criar"
"Create DB Backup","Criar Backup do BD"
"Create New Attribute","Criar Novo Atributo"
"Create URL Rewrite:","Criar Reescrita de URL:"
"Created At","Criado Em"
"Credit Card %s","Cartão de Crédito %s"
"Credit Memo History","Histórico de Memorandos de Crédito"
"Credit Memo Totals","Total de Memorandos de Crédito"
"Credit Memos","Memorandos de Crédito"
"Credit memo #%s comment added","Comentário adicionado para o memorando de crédito #%s"
"Credit memo #%s created","Memorando de crédito #%s criado"
"Credit memo\'s total must be positive.","O total do memorando de crédito deve ser positivo."
"Currency","Moeda"
"Currency ""%s"" is used as %s in %s.","Moeda ""%s"" é usada como %s em %s."
"Currency Information","Informação da Moeda"
"Currency Setup Section","Seção de Configuração de Moedas"
"Current Configuration Scope:","Escopo de Configuração Atual:"
"Current Month","Mês Atual"
"Custom","Personalizado"
"Custom Variable ""%s""","Variável Personalizada ""%s"""
"Custom Variables","Variáveis Personalizadas"
"Customer","Cliente"
"Customer Group:","Grupo do Cliente:"
"Customer Groups","Grupos de Clientes"
"Customer Name","Nome do Cliente"
"Customer Reviews","Avaliações do Cliente"
"Customer Shopping Carts","Carrinhos do Cliente"
"Customer Since:","Cliente Desde:"
"Customer Tax Classes","Classes de Imposto do Cliente"
"Customer with the same email already exists.","Um cliente com o mesmo email já existe."
"Customers","Clientes"
"Customers by Number of Orders","Clientes pelo Número de Pedidos"
"Customers by Orders Total","Clientes pelo Total de Pedidos"
"DHTML Date/Time Selector","Seletor de Data/Hora DHTML"
"Dashboard","Painel"
"Data Format","Formato de Dados"
"Data transfer:","Transferência de dados:"
"Database","Banco de Dados"
"Dataflow - Advanced Profiles","Fluxo de Dados - Perfis Avançados"
"Dataflow - Profiles","Fluxo de Dados - Perfis"
"Date","Data"
"Date & Time","Data & Hora"
"Date Added","Data de Adição"
"Date Updated","Data de Atualização"
"Date selection:","Seleção de data:"
"Date selector","Seletor de data"
"Day","Dia"
"Decimal separator:","Separador decimal:"
"Default (Admin) Values","Valores Padrões (Admin)"
"Default Billing Address","Endereço Padrão de Cobrança"
"Default Config","Configuração Padrão"
"Default Template from Locale","Template Padrão do Idioma"
"Default Values","Valores Padrões"
"Default display currency ""%s"" is not available in allowed currencies.","A moeda de exibição padrão ""%s"" não está disponível nas moedas permitidas."
"Default scope","Escopo padrão"
"Delete","Excluir"
"Delete %s","Excluir %s"
"Delete %s '%s'","Excluir %s '%s'"
"Delete File","Excluir Arquivo"
"Delete Image","Excluir Imagem"
"Delete Profile","Excluir Perfil"
"Delete Role","Excluir Cargo"
"Delete Store","Excluir Loja"
"Delete Store View","Excluir Visão de Loja"
"Delete Template","Excluir Template"
"Delete User","Excluir Usuário"
"Delete Website","Excluir Website"
"Description","Descrição"
"Design","Design"
"Design Section","Seção de Design"
"Details","Detalhes"
"Developer Section","Seção de Desenvolvedor"
"Direction:","Direção:"
"Disable","Desabilitar"
"Disabled","Desabilitado"
"Display %s first","Exibir %s primeiro"
"Display default currency","Exibir moeda padrão"
"Distributed under GNU LGPL. See %s for details.","Distribuído dentro da GNU LGPL. Veja %s para detalhes."
"Do you really want to KILL parallel process and start new indexing process?","Você realmente deseja ABORTAR processo paralelo e iniciar um novo processo de indexação?"
"Do you really want to proceed?","Você realmente deseja proceder?"
"Download","Download"
"Downloads","Downloads"
"Drag to move","Arraste para mover"
"Drop-down","Drop-down"
"Edit","Editar"
"Edit Design Change","Editar Mudança de Design"
"Edit Email Template","Editar Template de Email"
"Edit Order","Editar Pedido"
"Edit Poll","Editar Enquete"
"Edit Queue","Editar Fila"
"Edit Review","Editar Avaliação"
"Edit Role","Editar Cargo"
"Edit Store View","Editar Visão de Loja"
"Edit System Template","Editar Template do Sistema"
"Edit Template","Editar Template"
"Edit URL Rewrite","Editar Reescrita de URL"
"Edit User","Editar Usuário"
"Edit User '%s'","Editar Usuário '%s'"
"Edit Website","Editar Website"
"Email","Email"
"Email Address:","Endereço de Email:"
"Email Preview","Visualização de Email"
"Email to a Friend","Enviar para um Amigo"
"Email:","Email:"
"Enable","Habilitar"
"Enabled","Habilitado"
"Enclose Values In:","Colocar Valores Em:"
"Entity Attributes","Atributos de Entidade"
"Entity Type","Tipo da Entidade"
"Entity type:","Tipo da entidade:"
"Error","Erro"
"Excel XML","XML Excel"
"Excl. Tax","Imposto Excl."
"Exclude media folder from backup","Excluir pasta media do backup"
"Export","Exportar"
"Export CSV","Exportar CSV"
"Export Filters","Exportar Filtros"
"Export to:","Exportar para:"
"Export:","Exportar:"
"FTP Host","Servidor FTP"
"FTP Host[:Port]","FTP Servidor[:Porta]"
"FTP Login","Login FTP"
"FTP Password","Senha FTP"
"FTP credentials","Credenciais FTP"
"Failed","Falhou"
"Failed to add a product to cart by id ""%s"".","Falha ao adicionar um produto no carrinho pelo id ""%s""."
"Failed to cancel the billing agreement.","Falha ao cancelar o contrato de cobrança."
"Failed to clear the JavaScript/CSS cache.","Falha ao limpar o cache JavaScript/CSS."
"Failed to delete the billing agreement.","Falha ao excluir o contrato de cobrança."
"Failed to update the profile.","Falha ao atualizar o perfil."
"Field","Campo"
"Field Mapping","Mapeamento de Campo"
"File","Arquivo"
"File Information","Informação do Arquivo"
"File System","Sistema de Arquivos"
"File mode","Modo do arquivo"
"File name:","Nome do arquivo:"
"File size should be more than 0 bytes","O tamanho do arquivo deve ser maior que 0 bytes"
"Finished profile execution.","Execução do perfil finalizada."
"First Invoice Created Date","Data de Criação da Primeira Fatura"
"First Name","Primeiro Nome"
"First Name is required field.","O campo Primeiro nome é obrigatório."
"First Name:","Primeiro Nome:"
"Fixed","Fixo"
"Flush Catalog Images Cache","Descarregar o Cache de Imagens do Catálogo"
"Flush JavaScript/CSS Cache","Descarregar o Cache JavaScript/CSS"
"For category","Para categoria"
"For latest version visit: %s","Para última versão visite: %s"
"For product","Para produto"
"Forgot Admin Password","Esqueceu a Senha de Admin"
"Forgot your password?","Esqueceu sua senha?"
"Forgot your user name or password?","Esqueceu seu nome de usuário ou senha?"
"From","De"
"GLOBAL","GLOBAL"
"Gb","Gb"
"General Information","Informação Geral"
"General Section","Seção Geral"
"Get Image Base64","Obter Imagem Base64"
"Get help for this page","Obtenha ajuda para esta página"
"Give the verifier code to application administrator","Forneça o código verificador para o administrador da aplicação"
"Global Attribute","Atributo Global"
"Global Record Search","Pesquisa Global de Registros"
"Global Search","Pesquisa Global"
"Go Today","Ir Hoje"
"Go to messages inbox","Ir para a caixa de entrada de mensagens"
"Go to notifications","Ir para notificações"
"Google Base","Google Base"
"Google Sitemaps","Google Sitemaps"
"Grand Total","Total Geral"
"Grid (default) / List","Grade (padrão) / Lista"
"Grid Only","Somente Grade"
"Group:","Grupo:"
"Guest","Visitante"
"HTTP (unsecure)","HTTP (inseguro)"
"HTTPS (SSL)","HTTPS (SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Ajude-nos a melhorar o Magento - Reporte Todos os Bugs"
"Helper attributes should not be used in custom layout updates.","Atributos do Helper não devem ser usados em atualizações personalizadas de layout."
"Helper for options rendering doesn't implement required interface.","Helper para renderização de opções não implementam a interface necessária."
"Home","Home"
"ID","ID"
"ID Path","ID do Caminho"
"IP Address","Endereço de IP"
"IPN (Instant Payment Notification) Only","Somente IPN (Instant Payment Notification)"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Se houver uma conta associada com %s você receberá um email com um link para redefinir sua senha."
"If this message persists, please contact the store owner.","Se esta mensagem persistir, por favor entre em contato com o dono da loja."
"If you do not specify an option value for a specific store view then the default (Admin) value will be used.","Se você não especificar uma valor para uma visão de loja específica então o valor padrão (Admin) será usado."
"Images (.gif, .jpg, .png)","Imagens (.gif, .jpg, .png)"
"Images Cache","Cache de Imagens"
"Import","Importar"
"Import Service","Serviço de Importação"
"Import and Export","Importar e Exportar"
"Import and Export Tax Rates","Taxas de Imposto de Importação e Exportação"
"Import/Export","Importar/Exportar"
"Import/Export Advanced","Importar/Exportar Avançado"
"Import/Export Profile","Importar/Exportar Perfil"
"Important: ","Importante: "
"Imported <strong>%s</strong> records","<strong>%s</strong> registros importados"
"In","Em"
"In Database:","No Banco de Dados:"
"In File:","No Arquivo:"
"Inactive","Inativo"
"Incl. Tax","Imposto Incl."
"Incoming Message","Mensagem Recebida"
"Insert Variable...","Inserir Variável..."
"Interactive","Interativo"
"Interface Locale: %s","Idioma da Inteface: %s"
"Invalid Form Key. Please refresh the page.","Chave de Formulário Inválida. Por favor atualize a página."
"Invalid Import Service Specified","Seriço de Importação Especificado Inválido"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","Dados POST inválidos (por favor verifique as configurações post_max_size e upload_max_filesize em seu arquivo php.ini)."
"Invalid Secret Key. Please refresh the page.","Chave Secreta Inválida. Por favor atualize a página."
"Invalid User Name or Password.","Nome de Usuário ou Senha Inválido(s)."
"Invalid directory: %s","Diretório inválido: %s"
"Invalid email address ""%s"".","Endereço de email inválido ""%s""."
"Invalid email address.","Endereço de email inválido."
"Invalid file: %s","Arquivo inválido: %s"
"Invalid input data for %s => %s rate","Dados de entrada inválidos para a taxa %s => %s"
"Invalid parent block for this block","Bloco pai inválido para este bloco"
"Invalid parent block for this block.","Bloco pai inválido para este bloco."
"Invalid password reset token.","Token de redefinição de senha inválido."
"Invalid sender name ""%s"". Please use only visible characters and spaces.","Nome de remetente inválido ""%s"". Por favor use somente caracteres visíveis e espaços."
"Invalid timezone","Fuso horário inválido"
"Invalidated","Invalidado"
"Inventory Stock Status","Status de Estoque de Inventário"
"Invoice #%s comment added","Comentário de fatura #%s adicionado"
"Invoice #%s created","Fatura #%s criada"
"Invoice History","Histórico de Faturas"
"Invoice Totals","Totais de Faturas"
"Invoice canceling error.","Erro no cancelamento de fatura."
"Invoice capturing error.","Erro na captura de fatura."
"Invoice voiding error.","Erro na invalidação de fatura."
"Invoices","Faturas"
"Is Closed","Está Fechado"
"Is Default","É Padrão"
"Issue Number","Número da Emissão"
"Items","Itens"
"JavaScript seems to be disabled in your browser.","O JavaScript parece estar desabilitado no seu navegador."
"JavaScript/CSS","JavaScript/CSS"
"JavaScript/CSS Cache","Cache JavaScript/CSS"
"Kb","Kb"
"Last 24 Hours","Últimas 24 Horas"
"Last 5 Orders","Últimos 5 Pedidos"
"Last 5 Search Terms","Últimos 5 Termos de Pesquisa"
"Last 7 Days","Últimos 7 Dias"
"Last Credit Memo Created Date","Data de Criação do Último Memorando de Crédito"
"Last Invoice Created Date","Data de Criação da Última Fatura"
"Last Logged In (%s):","Último Acesso (%s):"
"Last Logged In:","Último Acesso:"
"Last Name","Último Nome"
"Last Name is required field.","O campo Último Nome é obrigatório."
"Last Name:","Último Nome:"
"Last updated: %s. To refresh last day\'s <a href=""%s"">statistics</a>, click <a href=""%s"">here</a>.","Última atualização: %s. Para atualizar as <a href=""%s"">statistics</a> do último dia, clique <a href=""%s"">aqui</a>."
"Latest Message:","Última Mensagem:"
"Layered Navigation Indices","Índices de Navegação em Camadas"
"Layered Navigation Indices were refreshed.","Os Índices de Navegação em Camadas foram atualizados."
"Leave empty to use tax identifier","Deixe em branco para usar o identificador de imposto"
"Lifetime Sales","Vendas Vitalícias"
"Lifetime statistics have been updated.","As estatísticas vitalícias fora atualizadas."
"Links","Links"
"Links with associated products will retain only after saving current product.","Links com produtos associados serão preservados somente após o produto atual ser salvo."
"List (default) / Grid","Lista (padrão) / Grade"
"List Only","Somente Lista"
"Load Template","Carregar Template"
"Load default template","Carregar template padrão"
"Loading...","Carregando..."
"Local Server","Servidor Local"
"Local/Remote Server","Servidor Local/Remoto"
"Locale","Idioma"
"Log In","Entrar"
"Log Out","Sair"
"Log in to Admin Panel","Entrar no Painel de Adminstração"
"Log in to use <strong>%s</strong>","Entre para usar <strong>%s</strong>"
"Log into Magento Admin Page","Entre na Página de Adminitração do Magento"
"Logged in as %s","Conectado como %s"
"Login","Entrar"
"Low Stock","Estoque Baixo"
"MAJOR","MAIOR"
"MINOR","MENOR"
"MS Excel XML","XML MS Excel"
"Magento Admin","Magento Admin"
"Magento Commerce - Administrative Panel","Magento Commerce - Painel Administrativo"
"Magento Connect","Magento Connect"
"Magento Connect Manager","Gerenciador Magento Connect"
"Magento Logo","Magento Logo"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento é uma marca registrada de Magento Inc. Copyright &copy; %s Magento Inc."
"Magento root directory","Diretório raiz do Magento"
"Magento ver. %s","Magento ver. %s"
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; é uma marca registrada de Magento Inc.<br/>Copyright &copy; %s Magento Inc."
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Tenha certeza que a codificação de dados no arquivo é consistente e salvo em uma das codificações suportadas (UTF-8 ou ANSI)."
"Manage Attribute Sets","Gerenciar Conjuntos de Atributos"
"Manage Attributes","Gerenciar Atributos"
"Manage Categories","Gerenciar Categorias"
"Manage Content","Gerenciar Conteúdo"
"Manage Currency Rates","Gerenciar Taxas de Moedas"
"Manage Customers","Gerenciar Clientes"
"Manage Options (values of your attribute)","Gerenciar Opções (valores de seu atributo)"
"Manage Ratings","Gerenciar Classificações"
"Manage Stores","Gerenciar Lojas"
"Manage Tax Rules","Gerenciar Regras de Imposto"
"Manage Tax Zones and Rates","Gerenciar Zonas e Taxas de Imposto"
"Manage Titles (Size, Color, etc.)","Gerenciar Títulos (Tamanho, Cor, etc.)"
"Manual","Manual"
"Matched Expression","Expressão Correspondente"
"Maximum sender name length is 255. Please correct your settings.","O comprimento máximo do nome do remetente é 255. Por favor corrija suas configurações."
"Mb","Mb"
"Media (.avi, .flv, .swf)","Media (.avi, .flv, .swf)"
"Media storages synchronization has completed!","A sincronização de armazenamentos de media foi concluída!"
"Messages Inbox","Caixa de Entrada de Mensagens"
"Month","Mês"
"Most Viewed","Mais Visualizadas"
"Most Viewed Products","Produtos Mais Visualizados"
"Multiple Select","Seleção Múltipla"
"My Account","Minha Conta"
"My Applications","Minha Aplicações"
"N/A","N/D"
"NOTICE","NOTA"
"Name","Nome"
"Name:","Nome:"
"Never (production)","Nunca (produção)"
"New ","Novo "
"New API Key","Nova Chave API"
"New Accounts","Novas Contas"
"New Attribute","Novo Atributo"
"New Block","Novo Bloco"
"New Category","Nova Categoria"
"New Class","Nova Classe"
"New Condition","Nova Condição"
"New Custom Variable","Nova Variável Personalizada"
"New Customer","Novo Cliente"
"New Customers","Novos Clientes"
"New Design Change","Nova Mudança de Design"
"New Email Template","Novo Template de Email"
"New Group","Novo Grupo"
"New Invoice","Nova Fatura"
"New Item Type","Novo Tipo de Item"
"New Memo","Novo Memorando"
"New Memo for #%s","Novo Memorando para #%s"
"New Page","Nova Página"
"New Password","Nova Senha"
"New Poll","Nova Enquete"
"New Profile","Novo Perfil"
"New Rate","Nova Taxa"
"New Rating","Nova Classificação"
"New Review","Nova Avaliação"
"New Role","Novo Cargo"
"New Rule","Nova Regra"
"New Search","Nova Pesquisa"
"New Set","Novo Conjunto"
"New Shipment","Novo Envio"
"New Sitemap","Novo Sitemap"
"New Store View","Nova Visão de Loja"
"New System Template","Novo Template de Sistema"
"New Tag","Nova Tag"
"New Template","Novo Template"
