"Entity object is undefined","Objeto de entidade não está definido"
"Failed to load node %s from config","Falha ao carregar o nó %s da configuração"
"For internal use. Must be unique with no spaces. Maximum length of attribute code must be less then %s symbols","Para uso interno. Deve ser único, sem espaços. Comprimento máximo de código de atributo deve ser inferior a %s símbolos"
"Form Element with the same attribute","Elemento de Formulário com o mesmo atributo"
"Form Fieldset with the same code","Conjunto de Campos do Formulário com o mesmo código"
"Form Type with the same code","Tipo de Formulário com o mesmo código"
"Form code is not defined","Código de formulário não está definido"
"Frontend label is not defined","Etiqueta do frontend não está definida"
"Input Validation for Store Owner","Validação de Campo para Proprietário de Loja"
"Integer Number","Número Inteiro"
"Invalid EAV attribute.","Atributo EAV inválido."
"Invalid alias, already exists in joint attributes","Alias inválido, já existe em atributos conjuntos"
"Invalid attribute name: %s","Nome de atributo inválido: %s"
"Invalid attribute requested: %s","Atributo solicitado inválido: %s"
"Invalid attribute type","Tipo de atributo inválido"
"Invalid character encountered in increment ID: %s","Caractere inválido encontrado no ID de incremento: %s"
"Invalid date","Data inválida"
"Invalid default date","Data padrão inválida"
"Invalid default decimal value","Valor decimal padrão inválido"
"Invalid entity specified","Entidade especificada inválida"
"Invalid entity supplied.","Entidade fornecida inválida."
"Invalid entity supplied: %s","Entidade fornecida inválida: %s"
"Invalid entity type","Tipo de entidade inválida"
"Invalid entity_id, skipping the record.","entity_id inválido, ignorando o registro."
"Invalid entity_type specified: %s","entity_type especificado inválido: %s"
"Invalid foreign key","Chave estrangeira inválida"
"Invalid form type.","Tipo de formulário inválido."
"Invalid joint fields","Campos conjuntos inválidos"
"Invalid store specified","Loja especificada inválida"
"Invalid type given. String expected","Tipo especificado inválido. String esperado"
"Joined field with this alias is already declared","Campo associado com este alias já está declarado"
"Joint field or attribute expression with this alias is already declared","Campo conjunto ou expressão de atributo com este alias já está declarado"
"Letters","Letras"
"Letters (a-z, A-Z) or Numbers (0-9)","Letras (a-z, A-Z) ou Números (0-9)"
"Loaded %d records","%d registros carregados"
"Maximum length of attribute code must be less then %s symbols","Comprimento máximo de código de atributo deve ser inferior a %s símbolos"
"Multiple Select","Seleção Múltipla"
"No","Não"
"No options found in config node %s","Nenhuma opção encontrada no nó de configuração %s"
"None","Nenhum"
"Not shared with other products","Não compartilhado com outros produtos"
"Problem loading the collection, aborting. Error: %s","Problema ao carregar coleção, abortando. Erro: %s"
"Problem saving the collection, aborting. Error: %s","Problema ao salvar coleção, abortando. Erro: %s"
"Required","Obrigatório"
"Saved %d record(s).","%d registro(s) salvo(s)."
"Source model ""%s"" not found for attribute ""%s""","Modelo fonte ""%s"" não encontrado para o atributo ""%s"""
"System","Sistema"
"Text Area","Área de Texto"
"Text Field","Campo de Texto"
"The value of attribute ""%s"" must be unique","O valor do atributo ""%s"" deve ser único"
"The value of attribute ""%s"" must be unique.","O valor do atributo ""%s"" deve ser único."
"This attribute is used in configurable products","Este atributo é usado em produtos configuráveis"
"URL","URL"
"Unique Value","Valor Único"
"Unique Value (not shared with other products)","Valor Único (não compartilhado com outros produtos)"
"Unknown parameter","Parâmetro desconhecido"
"Values Required","Valores Obrigatórios"
"Wrong attribute group ID","ID de grupo de atributos incorreto"
"Wrong attribute set ID","ID de conjunto de atributos incorreto"
"Wrong entity ID","ID de entidade incorreto"
"Wrong type definition for %s","Tipo de definição incorreto para %s"
"Yes","Sim"
"Yes/No","Sim/Não"
